"STRATUM","hhweight","region","hhsize","ch14","adult","elderly","sex_hhh","cons","HHID","year","educlevel_hhh","povline","food_povline","CLUSTER","_merge","below_pov"
1,975.702116544193,13,7,5,2,0,1,37054.5171553415,130407101001045,2018,3,49320,33748,1304071,3,1
1,975.702116544193,13,4,2,2,0,1,143530.933490033,130407101001053,2018,3,49320,33748,1304071,3,0
1,975.702116544193,13,3,0,3,2,1,52911.2908226203,130407101001060,2018,2,49320,33748,1304071,3,0
1,975.702116544193,13,9,4,5,1,2,30497.7609608306,130407101001075,2018,1,49320,33748,1304071,3,1
1,975.702116544193,13,9,5,4,1,2,38370.6605920067,130407101001082,2018,2,49320,33748,1304071,3,1
1,975.702116544193,13,7,5,2,0,1,59342.1953451384,130407101001089,2018,3,49320,33748,1304071,3,0
1,975.702116544193,13,6,3,3,0,1,45386.0677774469,130407101001104,2018,3,49320,33748,1304071,3,1
2,1039.84862247616,13,7,4,3,0,1,170771.24698087,130414202002005,2018,5,49320,33748,1304142,3,0
2,1039.84862247616,13,4,0,4,0,2,77977.141104087,130414202002013,2018,3,49320,33748,1304142,3,0
2,1039.84862247616,13,4,0,4,0,2,55636.0890029494,130414202002021,2018,1,49320,33748,1304142,3,0
2,1039.84862247616,13,2,1,1,0,2,132581.57593122,130414202002029,2018,2,49320,33748,1304142,3,0
2,1039.84862247616,13,3,1,2,0,2,61700.53274225,130414202002045,2018,3,49320,33748,1304142,3,0
2,1039.84862247616,13,1,0,1,0,2,174488.43868252,130414202002053,2018,4,49320,33748,1304142,3,0
2,1039.84862247616,13,1,0,1,0,1,168529.884303429,130414202002061,2018,3,49320,33748,1304142,3,0
2,1039.84862247616,13,1,0,1,0,2,140855.752424352,130414202002069,2018,3,49320,33748,1304142,3,0
2,1039.84862247616,13,1,0,1,0,2,101378.00432297,130414202002085,2018,1,49320,33748,1304142,3,0
2,1039.84862247616,13,3,0,3,0,1,47671.7137750555,130414202002093,2018,3,49320,33748,1304142,3,1
2,1039.84862247616,13,2,1,1,0,2,68407.9424689302,130414202002101,2018,4,49320,33748,1304142,3,0
2,1039.84862247616,13,3,1,2,0,1,48745.2047216953,130414202002117,2018,3,49320,33748,1304142,3,1
1,1685.30365584906,13,7,4,3,0,1,31422.9077281971,130502104001007,2018,3,49320,33748,1305021,3,1
1,1685.30365584906,13,12,4,8,1,1,44334.4140293301,130502104001020,2018,1,49320,33748,1305021,3,1
1,1685.30365584906,13,6,2,4,1,1,47050.6558853807,130502104001032,2018,3,49320,33748,1305021,3,1
1,1685.30365584906,13,8,5,3,0,1,57040.155545371,130502104001045,2018,3,49320,33748,1305021,3,0
1,1685.30365584906,13,9,5,4,1,1,44775.2893526662,130502104001063,2018,3,49320,33748,1305021,3,1
1,1685.30365584906,13,1,0,1,1,1,102532.744933063,130502104001070,2018,4,49320,33748,1305021,3,0
1,1685.30365584906,13,5,2,3,0,2,30900.0964281613,130502104001083,2018,3,49320,33748,1305021,3,1
1,1685.30365584906,13,8,3,5,0,1,54164.8584237273,130502104001108,2018,3,49320,33748,1305021,3,0
1,1685.30365584906,13,3,0,3,2,1,50349.9209557635,130502104001134,2018,1,49320,33748,1305021,3,0
1,1685.30365584906,13,6,3,3,1,2,162666.266245482,130502104001146,2018,1,49320,33748,1305021,3,0
1,1685.30365584906,13,8,4,4,1,1,58075.1013622241,130502104001159,2018,3,49320,33748,1305021,3,0
1,1685.30365584906,13,6,4,2,0,1,46353.8515787411,130502104001184,2018,3,49320,33748,1305021,3,1
1,1135.36246288779,13,7,4,3,1,1,74721.0983016616,130508104003006,2018,2,49320,33748,1305081,3,0
1,1135.36246288779,13,1,0,1,1,1,57241.1694807919,130508104003015,2018,1,49320,33748,1305081,3,0
1,1135.36246288779,13,2,0,2,1,1,90804.5715805195,130508104003023,2018,3,49320,33748,1305081,3,0
1,1135.36246288779,13,6,3,3,1,2,59869.0885258308,130508104003032,2018,2,49320,33748,1305081,3,0
1,1135.36246288779,13,5,3,2,0,2,102639.873930571,130508104003037,2018,3,49320,33748,1305081,3,0
1,1135.36246288779,13,8,6,2,0,1,60082.7769619999,130508104003049,2018,3,49320,33748,1305081,3,0
1,1135.36246288779,13,4,1,3,0,2,97400.6706738748,130508104003058,2018,3,49320,33748,1305081,3,0
1,1135.36246288779,13,8,4,4,0,1,47364.1024931284,130508104003066,2018,3,49320,33748,1305081,3,1
1,1135.36246288779,13,7,2,5,0,1,111909.067073826,130508104003075,2018,3,49320,33748,1305081,3,0
1,1135.36246288779,13,3,0,3,0,2,121280.995783609,130508104003092,2018,3,49320,33748,1305081,3,0
1,1135.36246288779,13,1,0,1,0,1,108687.650637203,130508104003100,2018,1,49320,33748,1305081,3,0
1,1135.36246288779,13,4,2,2,0,1,72738.5846663082,130508104003126,2018,3,49320,33748,1305081,3,0
1,2164.28469487985,13,6,4,2,0,1,41831.673361885,130513105001004,2018,2,49320,33748,1305131,3,1
1,2164.28469487985,13,8,6,2,0,1,142839.67280117,130513105001020,2018,3,49320,33748,1305131,3,0
1,2164.28469487985,13,2,1,1,1,2,67703.7436254189,130513105001036,2018,1,49320,33748,1305131,3,0
1,2164.28469487985,13,1,0,1,1,2,81000.6802098727,130513105001053,2018,2,49320,33748,1305131,3,0
1,2164.28469487985,13,4,2,2,0,2,122133.824125347,130513105001070,2018,3,49320,33748,1305131,3,0
1,2164.28469487985,13,7,5,2,0,1,60375.303064798,130513105001085,2018,2,49320,33748,1305131,3,0
1,2164.28469487985,13,7,3,4,0,2,87535.0882600329,130513105001101,2018,3,49320,33748,1305131,3,0
1,2164.28469487985,13,6,3,3,0,1,84498.7694921918,130513105001118,2018,3,49320,33748,1305131,3,0
1,2164.28469487985,13,8,3,5,0,1,79033.2747490586,130513105001134,2018,2,49320,33748,1305131,3,0
1,2164.28469487985,13,1,0,1,0,2,108202.244879464,130513105001183,2018,1,49320,33748,1305131,3,0
1,2164.28469487985,13,2,0,2,1,1,85273.1973684737,130513105001199,2018,2,49320,33748,1305131,3,0
1,2164.28469487985,13,7,1,6,1,1,82080.702920317,130513105001232,2018,2,49320,33748,1305131,3,0
1,1179.71255909434,13,3,2,1,0,2,75872.7079444739,130519102005008,2018,3,49320,33748,1305191,3,0
1,1179.71255909434,13,7,4,3,1,1,49955.4770844686,130519102005017,2018,2,49320,33748,1305191,3,0
1,1179.71255909434,13,2,0,2,0,2,42917.9619577798,130519102005026,2018,4,49320,33748,1305191,3,1
1,1179.71255909434,13,2,1,1,1,2,57620.3244080646,130519102005035,2018,1,49320,33748,1305191,3,0
1,1179.71255909434,13,5,1,4,2,1,44346.7657082789,130519102005052,2018,1,49320,33748,1305191,3,1
1,1179.71255909434,13,8,2,6,1,1,36022.2608019901,130519102005061,2018,2,49320,33748,1305191,3,1
1,1179.71255909434,13,1,0,1,0,2,301034.008830214,130519102005070,2018,5,49320,33748,1305191,3,0
1,1179.71255909434,13,6,2,4,0,1,35511.507680856,130519102005079,2018,3,49320,33748,1305191,3,1
1,1179.71255909434,13,7,4,3,1,2,21254.7572233172,130519102005097,2018,1,49320,33748,1305191,3,1
1,1179.71255909434,13,3,1,2,0,1,96066.7384464144,130519102005106,2018,3,49320,33748,1305191,3,0
1,1179.71255909434,13,6,4,2,0,1,41537.6174860669,130519102005114,2018,3,49320,33748,1305191,3,1
1,1179.71255909434,13,2,0,2,1,2,49081.7935874361,130519102005132,2018,1,49320,33748,1305191,3,1
1,1153.10250137041,13,5,2,3,0,1,93745.1582006615,130525102003004,2018,3,49320,33748,1305251,3,0
1,1153.10250137041,13,7,3,4,0,1,100163.438076232,130525102003013,2018,3,49320,33748,1305251,3,0
1,1153.10250137041,13,1,0,1,1,2,73562.3941834037,130525102003022,2018,1,49320,33748,1305251,3,0
1,1153.10250137041,13,7,5,2,0,1,33541.1893169923,130525102003030,2018,3,49320,33748,1305251,3,1
1,1153.10250137041,13,5,2,3,0,1,74488.8573077463,130525102003048,2018,3,49320,33748,1305251,3,0
1,1153.10250137041,13,1,0,1,0,1,339610.634555032,130525102003056,2018,5,49320,33748,1305251,3,0
1,1153.10250137041,13,6,4,2,0,1,43212.9389374746,130525102003065,2018,3,49320,33748,1305251,3,1
1,1153.10250137041,13,4,2,2,0,1,68238.2409173404,130525102003074,2018,3,49320,33748,1305251,3,0
1,1153.10250137041,13,7,5,2,0,1,28040.4444648569,130525102003091,2018,3,49320,33748,1305251,3,1
1,1153.10250137041,13,1,0,1,1,2,78952.943827041,130525102003100,2018,1,49320,33748,1305251,3,0
1,1153.10250137041,13,1,0,1,0,2,162459.108724594,130525102003108,2018,2,49320,33748,1305251,3,0
1,1153.10250137041,13,2,0,2,1,2,85011.1143672653,130525102003126,2018,1,49320,33748,1305251,3,0
1,780.561693235355,13,5,1,4,0,1,79141.4349132703,130603105004005,2018,3,49320,33748,1306031,3,0
1,780.561693235355,13,4,2,2,0,1,56127.9890013484,130603105004011,2018,3,49320,33748,1306031,3,0
1,780.561693235355,13,3,1,2,0,1,83552.4360243798,130603105004017,2018,3,49320,33748,1306031,3,0
1,780.561693235355,13,3,1,2,0,1,87070.20118294,130603105004023,2018,4,49320,33748,1306031,3,0
1,780.561693235355,13,5,1,4,0,1,189159.381721349,130603105004034,2018,3,49320,33748,1306031,3,0
1,780.561693235355,13,4,2,2,0,1,101535.48233119,130603105004040,2018,3,49320,33748,1306031,3,0
1,780.561693235355,13,9,5,4,0,1,43264.6225015788,130603105004046,2018,3,49320,33748,1306031,3,1
1,780.561693235355,13,8,3,5,1,1,117873.671287579,130603105004052,2018,3,49320,33748,1306031,3,0
1,780.561693235355,13,3,1,2,0,1,64653.9355243147,130603105004064,2018,3,49320,33748,1306031,3,0
1,780.561693235355,13,12,5,7,2,1,103478.80186538,130603105004069,2018,3,49320,33748,1306031,3,0
1,780.561693235355,13,5,1,4,0,1,93754.2137449263,130603105004075,2018,3,49320,33748,1306031,3,0
1,780.561693235355,13,6,2,4,0,1,109876.710980423,130603105004087,2018,3,49320,33748,1306031,3,0
1,1844.96400219266,13,7,4,3,0,1,81133.7782086447,130609101003007,2018,3,49320,33748,1306091,3,0
1,1844.96400219266,13,1,0,1,1,2,100791.39733247,130609101003020,2018,1,49320,33748,1306091,3,0
1,1844.96400219266,13,1,0,1,1,2,103194.501131437,130609101003034,2018,1,49320,33748,1306091,3,0
1,1844.96400219266,13,2,1,1,1,2,57665.4327191507,130609101003048,2018,1,49320,33748,1306091,3,0
1,1844.96400219266,13,4,2,2,0,1,114452.175759488,130609101003076,2018,3,49320,33748,1306091,3,0
1,1844.96400219266,13,3,1,2,0,1,101214.626258014,130609101003090,2018,4,49320,33748,1306091,3,0
1,1844.96400219266,13,5,2,3,0,2,55598.4927281437,130609101003104,2018,3,49320,33748,1306091,3,0
1,1844.96400219266,13,7,3,4,0,1,120430.342278178,130609101003117,2018,3,49320,33748,1306091,3,0
1,1844.96400219266,13,2,0,2,1,2,140206.399187697,130609101003145,2018,1,49320,33748,1306091,3,0
1,1844.96400219266,13,8,3,5,0,1,66747.0310760184,130609101003159,2018,3,49320,33748,1306091,3,0
1,1844.96400219266,13,1,0,1,1,2,58011.2973053357,130609101003173,2018,1,49320,33748,1306091,3,0
1,1844.96400219266,13,5,4,1,0,2,101130.269074503,130609101003201,2018,4,49320,33748,1306091,3,0
1,1161.97252061172,13,3,1,2,1,2,125193.255204465,130612101004002,2018,1,49320,33748,1306121,3,0
1,1161.97252061172,13,6,2,4,2,2,67268.815448527,130612101004010,2018,1,49320,33748,1306121,3,0
1,1161.97252061172,13,6,4,2,0,2,52993.8443199035,130612101004019,2018,3,49320,33748,1306121,3,0
1,1161.97252061172,13,6,3,3,0,1,53070.6013873827,130612101004028,2018,3,49320,33748,1306121,3,0
1,1161.97252061172,13,5,3,2,0,1,95031.2782564772,130612101004045,2018,2,49320,33748,1306121,3,0
1,1161.97252061172,13,3,2,1,0,2,58207.7478362884,130612101004054,2018,1,49320,33748,1306121,3,0
1,1161.97252061172,13,5,3,2,0,1,90119.7800312329,130612101004063,2018,1,49320,33748,1306121,3,0
1,1161.97252061172,13,4,2,2,0,1,63395.9720324641,130612101004072,2018,3,49320,33748,1306121,3,0
1,1161.97252061172,13,7,5,2,0,1,40202.2171596226,130612101004089,2018,1,49320,33748,1306121,3,1
1,1161.97252061172,13,4,2,2,0,1,52927.1212394372,130612101004098,2018,3,49320,33748,1306121,3,0
1,1161.97252061172,13,1,0,1,1,2,140378.914175372,130612101004106,2018,1,49320,33748,1306121,3,0
1,1161.97252061172,13,6,3,3,0,1,38247.0633280643,130612101004124,2018,2,49320,33748,1306121,3,1
1,976.465765424336,14,13,6,7,0,1,79875.7751323682,140102104003002,2018,3,49320,33748,1401021,3,0
1,976.465765424336,14,4,1,3,0,2,132118.292913935,140102104003006,2018,1,49320,33748,1401021,3,0
1,976.465765424336,14,3,1,2,0,1,194533.348854312,140102104003009,2018,1,49320,33748,1401021,3,0
1,976.465765424336,14,6,4,2,0,1,170497.525884115,140102104003012,2018,3,49320,33748,1401021,3,0
1,976.465765424336,14,6,2,4,1,1,103331.808355692,140102104003015,2018,2,49320,33748,1401021,3,0
1,976.465765424336,14,15,6,9,1,1,127897.928048851,140102104003019,2018,3,49320,33748,1401021,3,0
1,976.465765424336,14,7,3,4,1,2,181345.087353106,140102104003022,2018,1,49320,33748,1401021,3,0
1,976.465765424336,14,2,0,2,0,2,266605.310626044,140102104003026,2018,3,49320,33748,1401021,3,0
1,976.465765424336,14,9,6,3,0,1,50821.1208256199,140102104003029,2018,1,49320,33748,1401021,3,0
1,976.465765424336,14,9,7,2,0,1,81092.4572503534,140102104003031,2018,3,49320,33748,1401021,3,0
1,976.465765424336,14,1,0,1,0,2,308593.875697949,140102104003036,2018,2,49320,33748,1401021,3,0
1,976.465765424336,14,8,5,3,0,1,132857.10752351,140102104003042,2018,2,49320,33748,1401021,3,0
1,2304.45920640143,14,5,2,3,0,1,110386.402448108,140109104001002,2018,2,49320,33748,1401091,3,0
1,2304.45920640143,14,1,0,1,1,2,78111.5558590108,140109104001010,2018,1,49320,33748,1401091,3,0
1,2304.45920640143,14,6,4,2,0,1,105942.010167559,140109104001018,2018,3,49320,33748,1401091,3,0
1,2304.45920640143,14,4,1,3,0,2,118392.478264218,140109104001026,2018,3,49320,33748,1401091,3,0
1,2304.45920640143,14,9,6,3,0,1,95542.6125876807,140109104001042,2018,3,49320,33748,1401091,3,0
1,2304.45920640143,14,5,3,2,0,1,79503.747917886,140109104001049,2018,3,49320,33748,1401091,3,0
1,2304.45920640143,14,8,4,4,0,1,104032.924465385,140109104001057,2018,3,49320,33748,1401091,3,0
1,2304.45920640143,14,5,2,3,0,1,292991.445959868,140109104001065,2018,2,49320,33748,1401091,3,0
1,2304.45920640143,14,6,3,3,0,2,68289.3669100324,140109104001081,2018,3,49320,33748,1401091,3,0
1,2304.45920640143,14,4,2,2,0,1,130639.290550266,140109104001089,2018,2,49320,33748,1401091,3,0
1,2304.45920640143,14,4,2,2,0,1,146028.137461888,140109104001097,2018,1,49320,33748,1401091,3,0
1,2304.45920640143,14,8,5,3,0,1,62069.624158101,140109104001112,2018,1,49320,33748,1401091,3,0
1,1816.22632368926,14,6,4,2,0,2,264617.461209504,140117105006001,2018,3,49320,33748,1401171,3,0
1,1816.22632368926,14,9,5,4,0,1,96107.9143267594,140117105006007,2018,2,49320,33748,1401171,3,0
1,1816.22632368926,14,4,2,2,0,1,60452.366328524,140117105006013,2018,3,49320,33748,1401171,3,0
1,1816.22632368926,14,4,2,2,0,1,83114.0020371991,140117105006026,2018,1,49320,33748,1401171,3,0
1,1816.22632368926,14,5,2,3,0,2,72147.1998414256,140117105006038,2018,3,49320,33748,1401171,3,0
1,1816.22632368926,14,3,0,3,0,1,97551.7265980734,140117105006044,2018,3,49320,33748,1401171,3,0
1,1816.22632368926,14,3,1,2,0,1,135647.259890264,140117105006050,2018,1,49320,33748,1401171,3,0
1,1816.22632368926,14,3,1,2,0,1,62998.9384628464,140117105006058,2018,3,49320,33748,1401171,3,0
1,1816.22632368926,14,4,2,2,0,2,69579.1472776566,140117105006063,2018,1,49320,33748,1401171,3,0
1,1816.22632368926,14,7,5,2,0,2,99273.6845183731,140117105006069,2018,3,49320,33748,1401171,3,0
1,1816.22632368926,14,4,3,1,0,2,101634.874446098,140117105006075,2018,3,49320,33748,1401171,3,0
1,1816.22632368926,14,8,6,2,0,1,78183.9242869915,140117105006088,2018,1,49320,33748,1401171,3,0
1,1269.40549505164,14,4,0,4,0,2,69698.0758992816,140124102006005,2018,3,49320,33748,1401241,3,0
1,1269.40549505164,14,10,6,4,0,1,36063.0775626131,140124102006009,2018,4,49320,33748,1401241,3,1
1,1269.40549505164,14,10,5,5,0,1,60788.7045556296,140124102006018,2018,4,49320,33748,1401241,3,0
1,1269.40549505164,14,1,0,1,0,1,170528.441826652,140124102006019,2018,3,49320,33748,1401241,3,0
1,1269.40549505164,14,2,0,2,1,1,77360.5329163104,140124102006026,2018,1,49320,33748,1401241,3,0
1,1269.40549505164,14,1,0,1,1,2,145819.483698034,140124102006031,2018,1,49320,33748,1401241,3,0
1,1269.40549505164,14,4,1,3,0,1,37618.6868759255,140124102006035,2018,3,49320,33748,1401241,3,1
1,1269.40549505164,14,3,1,2,0,1,79940.2845916536,140124102006039,2018,3,49320,33748,1401241,3,0
1,1269.40549505164,14,2,1,1,0,2,67497.1252544021,140124102006048,2018,3,49320,33748,1401241,3,0
1,1269.40549505164,14,7,2,5,0,1,35017.7103537845,140124102006052,2018,4,49320,33748,1401241,3,1
1,1269.40549505164,14,6,2,4,0,2,44780.5026837194,140124102006057,2018,3,49320,33748,1401241,3,1
1,1269.40549505164,14,11,5,6,0,2,32285.722831608,140124102006065,2018,3,49320,33748,1401241,3,1
2,562.885589553047,14,6,3,3,0,2,87477.5552925034,140130301316001,2018,1,49320,33748,1401303,3,0
2,562.885589553047,14,4,0,4,1,2,136993.681512975,140130301316003,2018,1,49320,33748,1401303,3,0
2,562.885589553047,14,3,1,2,0,1,246327.326374517,140130301316005,2018,3,49320,33748,1401303,3,0
2,562.885589553047,14,12,9,3,0,2,65055.8541478827,140130301316006,2018,1,49320,33748,1401303,3,0
2,562.885589553047,14,5,2,3,0,1,141662.882011035,140130301316010,2018,3,49320,33748,1401303,3,0
2,562.885589553047,14,9,5,4,0,1,87723.4662475363,140130301316012,2018,3,49320,33748,1401303,3,0
2,562.885589553047,14,4,1,3,0,1,475174.966101208,140130301316013,2018,3,49320,33748,1401303,3,0
2,562.885589553047,14,4,0,4,2,1,184686.348497022,140130301316015,2018,2,49320,33748,1401303,3,0
2,562.885589553047,14,1,0,1,0,2,172375.175633838,140130301316019,2018,1,49320,33748,1401303,3,0
2,562.885589553047,14,9,3,6,0,1,79801.3834278784,140130301316020,2018,5,49320,33748,1401303,3,0
2,562.885589553047,14,5,3,2,0,1,117970.796780893,140130301316022,2018,3,49320,33748,1401303,3,0
2,562.885589553047,14,5,3,2,0,1,58418.8037025676,140130301316025,2018,3,49320,33748,1401303,3,0
1,1093.64165727526,14,5,3,2,0,1,74453.5139198197,140132104002003,2018,2,49320,33748,1401321,3,0
1,1093.64165727526,14,1,0,1,0,1,297659.849445701,140132104002006,2018,3,49320,33748,1401321,3,0
1,1093.64165727526,14,4,1,3,0,2,96867.7404391358,140132104002010,2018,3,49320,33748,1401321,3,0
1,1093.64165727526,14,3,2,1,0,1,71615.4252833905,140132104002014,2018,1,49320,33748,1401321,3,0
1,1093.64165727526,14,15,8,7,0,2,74223.7167912766,140132104002021,2018,3,49320,33748,1401321,3,0
1,1093.64165727526,14,4,2,2,0,1,77757.0738648516,140132104002025,2018,1,49320,33748,1401321,3,0
1,1093.64165727526,14,9,5,4,0,1,54047.4029976693,140132104002029,2018,2,49320,33748,1401321,3,0
1,1093.64165727526,14,10,7,3,1,1,62516.2116669825,140132104002032,2018,1,49320,33748,1401321,3,0
1,1093.64165727526,14,10,3,7,0,1,287699.430056198,140132104002040,2018,2,49320,33748,1401321,3,0
1,1093.64165727526,14,5,2,3,2,1,70645.0765163397,140132104002044,2018,1,49320,33748,1401321,3,0
1,1093.64165727526,14,4,2,2,0,1,74419.6738396994,140132104002047,2018,1,49320,33748,1401321,3,0
1,1093.64165727526,14,17,11,6,1,1,39383.3092954901,140132104002055,2018,1,49320,33748,1401321,3,1
1,1054.58302665828,14,4,1,3,2,1,151219.243702127,140201304013001,2018,2,49320,33748,1402013,3,0
1,1054.58302665828,14,9,5,4,0,1,66077.5002519704,140201304013004,2018,3,49320,33748,1402013,3,0
1,1054.58302665828,14,8,4,4,0,1,30110.1510498815,140201304013008,2018,3,49320,33748,1402013,3,1
1,1054.58302665828,14,5,3,2,0,1,57115.1574401448,140201304013011,2018,3,49320,33748,1402013,3,0
1,1054.58302665828,14,5,3,2,0,1,31812.9935325244,140201304013019,2018,1,49320,33748,1402013,3,1
1,1054.58302665828,14,10,4,6,1,1,26265.9637158994,140201304013022,2018,3,49320,33748,1402013,3,1
1,1054.58302665828,14,10,7,3,0,2,43736.8468298328,140201304013026,2018,1,49320,33748,1402013,3,1
1,1054.58302665828,14,6,5,1,0,2,44829.9222482921,140201304013029,2018,1,49320,33748,1402013,3,1
1,1054.58302665828,14,3,1,2,0,1,49554.6662301764,140201304013037,2018,3,49320,33748,1402013,3,0
1,1054.58302665828,14,4,2,2,0,1,46867.6592811902,140201304013040,2018,3,49320,33748,1402013,3,1
1,1054.58302665828,14,4,2,2,0,1,46959.2036582715,140201304013044,2018,1,49320,33748,1402013,3,1
1,1054.58302665828,14,6,3,3,0,1,30510.1651354932,140201304013051,2018,3,49320,33748,1402013,3,1
1,527.291513329141,14,17,9,8,0,1,61063.4581010045,140209101003001,2018,1,49320,33748,1402091,3,0
1,527.291513329141,14,20,12,8,1,1,40163.3267758332,140209101003003,2018,1,49320,33748,1402091,3,1
1,527.291513329141,14,17,7,10,0,1,46570.2825406414,140209101003005,2018,1,49320,33748,1402091,3,1
1,527.291513329141,14,7,5,2,0,1,75192.776373554,140209101003006,2018,3,49320,33748,1402091,3,0
1,527.291513329141,14,5,2,3,0,2,55184.35601279,140209101003010,2018,1,49320,33748,1402091,3,0
1,527.291513329141,14,10,4,6,0,2,86125.9301504515,140209101003012,2018,1,49320,33748,1402091,3,0
1,527.291513329141,14,4,3,1,0,2,81068.5156459882,140209101003014,2018,3,49320,33748,1402091,3,0
1,527.291513329141,14,8,4,4,0,2,49939.6724094466,140209101003015,2018,3,49320,33748,1402091,3,0
1,527.291513329141,14,13,5,8,0,1,52155.681236405,140209101003019,2018,1,49320,33748,1402091,3,0
1,527.291513329141,14,28,14,14,3,1,22300.5460655781,140209101003021,2018,1,49320,33748,1402091,3,1
1,527.291513329141,14,6,2,4,0,1,44763.8850520693,140209101003023,2018,1,49320,33748,1402091,3,1
1,527.291513329141,14,9,4,5,0,1,41234.8949673428,140209101003026,2018,3,49320,33748,1402091,3,1
1,351.527675552761,14,6,4,2,0,1,60253.3646550669,140218101009001,2018,1,49320,33748,1402181,3,0
1,351.527675552761,14,4,2,2,0,2,48161.94372806,140218101009002,2018,1,49320,33748,1402181,3,1
1,351.527675552761,14,6,4,2,0,1,78755.3485587139,140218101009003,2018,3,49320,33748,1402181,3,0
1,351.527675552761,14,7,5,2,0,1,31810.8809626347,140218101009004,2018,3,49320,33748,1402181,3,1
1,351.527675552761,14,3,0,3,1,1,48651.1906690918,140218101009007,2018,1,49320,33748,1402181,3,1
1,351.527675552761,14,6,3,3,0,1,28113.6005717275,140218101009008,2018,1,49320,33748,1402181,3,1
1,351.527675552761,14,11,6,5,0,1,25940.3481170698,140218101009009,2018,1,49320,33748,1402181,3,1
1,351.527675552761,14,11,9,2,0,1,34217.7236855265,140218101009010,2018,1,49320,33748,1402181,3,1
1,351.527675552761,14,8,5,3,0,1,31768.4688698757,140218101009013,2018,3,49320,33748,1402181,3,1
1,351.527675552761,14,4,1,3,0,1,48332.7922398151,140218101009014,2018,1,49320,33748,1402181,3,1
1,351.527675552761,14,3,0,3,1,1,54267.2437142515,140218101009015,2018,1,49320,33748,1402181,3,0
1,351.527675552761,14,3,0,3,2,2,71543.3376327884,140218101009018,2018,1,49320,33748,1402181,3,0
1,1601.40385529591,14,8,5,3,0,2,89975.7112105974,140223103003004,2018,3,49320,33748,1402231,3,0
1,1601.40385529591,14,2,0,2,0,1,100278.901204673,140223103003010,2018,3,49320,33748,1402231,3,0
1,1601.40385529591,14,6,3,3,0,1,162246.29318519,140223103003015,2018,3,49320,33748,1402231,3,0
1,1601.40385529591,14,10,6,4,0,2,51939.6322951823,140223103003021,2018,1,49320,33748,1402231,3,0
1,1601.40385529591,14,5,4,1,1,1,70063.1579439377,140223103003032,2018,3,49320,33748,1402231,3,0
1,1601.40385529591,14,10,7,3,0,1,94737.8643077927,140223103003037,2018,4,49320,33748,1402231,3,0
1,1601.40385529591,14,5,3,2,0,1,391438.913385813,140223103003043,2018,4,49320,33748,1402231,3,0
1,1601.40385529591,14,9,6,3,2,1,52197.8840554969,140223103003048,2018,3,49320,33748,1402231,3,0
1,1601.40385529591,14,2,0,2,2,2,81936.758591944,140223103003059,2018,1,49320,33748,1402231,3,0
1,1601.40385529591,14,1,0,1,0,1,349178.151533025,140223103003065,2018,4,49320,33748,1402231,3,0
1,1601.40385529591,14,10,6,4,0,1,52786.2376716531,140223103003070,2018,1,49320,33748,1402231,3,0
1,1601.40385529591,14,4,2,2,0,2,70970.9897512535,140223103003081,2018,1,49320,33748,1402231,3,0
1,546.820828637628,14,6,4,2,0,2,80330.9649024353,140303102007001,2018,3,49320,33748,1403031,3,0
1,546.820828637628,14,5,4,1,0,2,51150.6831760024,140303102007003,2018,1,49320,33748,1403031,3,0
1,546.820828637628,14,5,3,2,0,2,80775.8336377063,140303102007005,2018,3,49320,33748,1403031,3,0
1,546.820828637628,14,1,0,1,1,2,110725.731537548,140303102007007,2018,1,49320,33748,1403031,3,0
1,546.820828637628,14,6,3,3,0,2,26568.9295074787,140303102007010,2018,1,49320,33748,1403031,3,1
1,546.820828637628,14,1,0,1,0,1,838476.042503994,140303102007012,2018,4,49320,33748,1403031,3,0
1,546.820828637628,14,5,2,3,2,1,83414.1850955084,140303102007014,2018,2,49320,33748,1403031,3,0
1,546.820828637628,14,5,4,1,0,1,134441.079071467,140303102007016,2018,2,49320,33748,1403031,3,0
1,546.820828637628,14,20,8,12,1,1,61680.2210108905,140303102007020,2018,1,49320,33748,1403031,3,0
1,546.820828637628,14,4,2,2,1,2,103762.48360975,140303102007022,2018,2,49320,33748,1403031,3,0
1,546.820828637628,14,5,0,5,1,1,119462.208120459,140303102007023,2018,4,49320,33748,1403031,3,0
1,546.820828637628,14,3,0,3,0,2,75151.5361855905,140303102007027,2018,1,49320,33748,1403031,3,0
1,449.174252095195,14,2,1,1,0,2,85215.5836468312,140309103004002,2018,3,49320,33748,1403091,3,0
1,449.174252095195,14,5,3,2,0,1,50929.0354256947,140309103004003,2018,3,49320,33748,1403091,3,0
1,449.174252095195,14,16,12,4,0,1,40927.9212596974,140309103004005,2018,2,49320,33748,1403091,3,1
1,449.174252095195,14,3,1,2,1,1,88426.6170771235,140309103004006,2018,1,49320,33748,1403091,3,0
1,449.174252095195,14,5,3,2,0,2,122605.089900534,140309103004009,2018,3,49320,33748,1403091,3,0
1,449.174252095195,14,13,11,2,0,1,67249.0415569844,140309103004011,2018,1,49320,33748,1403091,3,0
1,449.174252095195,14,7,4,3,0,1,72979.607595244,140309103004012,2018,3,49320,33748,1403091,3,0
1,449.174252095195,14,7,3,4,1,2,36585.9082640709,140309103004014,2018,1,49320,33748,1403091,3,1
1,449.174252095195,14,10,2,8,0,1,37873.6401056112,140309103004017,2018,1,49320,33748,1403091,3,1
