"STRATUM","hhweight","region","hhsize","ch14","adult","elderly","sex_hhh","cons","year","educlevel_hhh","hhid","CLUSTER","hhh_main_activity","povline","food_povline","below_pov"
2,257.651823432289,11,1,0,1,0,1,69276.0740769914,2012,3,114093367024,258,2,36482,26085,0
2,257.651823432289,11,8,5,3,0,1,30759.8515130629,2012,3,114093367027,258,2,36482,26085,1
2,257.651823432289,11,3,1,2,0,1,126954.808367812,2012,3,114093367029,258,4,36482,26085,0
2,257.651823432289,11,1,0,1,0,1,89459.4935853827,2012,3,114093367034,258,2,36482,26085,0
2,257.651823432289,11,3,1,2,0,1,83022.8643709078,2012,3,114093367037,258,2,36482,26085,0
2,257.651823432289,11,7,2,5,0,1,105169.929735116,2012,NA,114093367039,258,4,36482,26085,0
2,257.651823432289,11,5,1,4,0,1,69761.4014270125,2012,4,114093367042,258,2,36482,26085,0
2,257.651823432289,11,5,3,2,0,1,73952.667940635,2012,3,114093367044,258,2,36482,26085,0
2,257.651823432289,11,4,1,3,0,1,66447.3530775419,2012,3,114093367047,258,4,36482,26085,0
2,257.651823432289,11,5,3,2,0,1,103129.970756022,2012,4,114093367049,258,2,36482,26085,0
2,257.651823432289,11,4,2,2,0,1,51971.4584663761,2012,3,114093367054,258,2,36482,26085,0
2,257.651823432289,11,5,2,3,0,1,107348.749236826,2012,3,114093367056,258,1,36482,26085,0
2,257.651823432289,11,1,0,1,0,1,119783.809474994,2012,2,114093367059,258,2,36482,26085,0
2,257.651823432289,11,2,1,1,0,2,123382.254777884,2012,3,114093367064,258,2,36482,26085,0
2,257.651823432289,11,4,1,3,0,1,54123.7348372893,2012,3,114093367066,258,2,36482,26085,0
2,257.651823432289,11,6,4,2,0,1,98613.1510577461,2012,4,114093367069,258,2,36482,26085,0
2,257.651823432289,11,5,0,5,1,1,27321.2189335118,2012,2,114093367074,258,3,36482,26085,1
1,636.167111247724,11,9,6,3,0,1,52705.1932309125,2012,3,114101012005,251,1,36482,26085,0
1,636.167111247724,11,7,1,6,0,1,27448.3581554428,2012,2,114101012012,251,1,36482,26085,1
1,636.167111247724,11,3,1,2,0,1,48150.1997211584,2012,3,114101012019,251,1,36482,26085,0
1,636.167111247724,11,1,0,1,1,1,30811.3359345613,2012,1,114101012026,251,1,36482,26085,1
1,636.167111247724,11,4,1,3,1,2,21852.8768648595,2012,1,114101012033,251,1,36482,26085,1
1,636.167111247724,11,1,0,1,0,1,27095.2317590345,2012,4,114101012040,251,1,36482,26085,1
1,636.167111247724,11,3,1,2,0,1,37761.0290941687,2012,3,114101012047,251,1,36482,26085,0
1,636.167111247724,11,4,2,2,0,1,50936.3087962362,2012,3,114101012054,251,1,36482,26085,0
1,636.167111247724,11,7,4,3,0,1,49465.8695837387,2012,3,114101012061,251,1,36482,26085,0
1,636.167111247724,11,5,3,2,0,1,19721.6671220517,2012,2,114101012068,251,1,36482,26085,1
1,636.167111247724,11,1,0,1,1,2,23868.9202626695,2012,1,114101012075,251,1,36482,26085,1
1,636.167111247724,11,5,3,2,0,1,53508.3348647173,2012,2,114101012082,251,1,36482,26085,0
1,636.167111247724,11,1,0,1,1,2,47142.3669950939,2012,1,114101012088,251,1,36482,26085,0
1,636.167111247724,11,2,1,1,0,2,65089.0316127091,2012,3,114101012095,251,1,36482,26085,0
1,636.167111247724,11,4,1,3,0,2,25522.4081206734,2012,1,114101012102,251,1,36482,26085,1
1,636.167111247724,11,6,1,5,1,1,34067.0982590889,2012,1,114101012109,251,1,36482,26085,1
1,636.167111247724,11,5,3,2,0,1,33310.6998835533,2012,3,114101012116,251,1,36482,26085,1
1,636.167111247724,11,3,1,2,0,1,48704.5222485774,2012,3,114101012123,251,1,36482,26085,0
1,636.167111247724,11,1,0,1,1,2,43605.1525785615,2012,1,114101012130,251,1,36482,26085,0
1,636.167111247724,11,5,1,4,0,1,43581.9275536447,2012,3,114101012137,251,1,36482,26085,0
1,636.167111247724,11,7,2,5,0,1,23571.6016133438,2012,3,114101012151,251,1,36482,26085,1
1,636.167111247724,11,5,1,4,0,2,19568.1187949284,2012,1,114101012172,251,1,36482,26085,1
1,636.167111247724,11,3,1,2,0,1,30493.2721807406,2012,3,114101012179,251,1,36482,26085,1
1,636.167111247724,11,1,0,1,1,1,27983.2913039263,2012,1,114101012192,251,1,36482,26085,1
1,636.167111247724,11,3,1,2,0,1,25268.0121960665,2012,3,114101012199,251,1,36482,26085,1
1,636.167111247724,11,1,0,1,0,2,23927.4630096816,2012,1,114101012206,251,1,36482,26085,1
1,1730.78663443868,11,8,5,3,0,1,24232.0085276332,2012,3,114181033008,252,1,36482,26085,1
1,1730.78663443868,11,4,2,2,0,1,46404.7011463252,2012,3,114181033021,252,1,36482,26085,0
1,1730.78663443868,11,3,1,2,0,1,44891.3287795721,2012,3,114181033034,252,1,36482,26085,0
1,1730.78663443868,11,6,3,3,0,1,23423.0067452013,2012,3,114181033046,252,1,36482,26085,1
1,1730.78663443868,11,1,0,1,0,2,92977.4269197231,2012,3,114181033059,252,1,36482,26085,0
1,1730.78663443868,11,3,1,2,1,1,41320.2524399038,2012,2,114181033072,252,1,36482,26085,0
1,1730.78663443868,11,3,2,1,0,2,41621.4150823608,2012,3,114181033098,252,1,36482,26085,0
1,1730.78663443868,11,7,4,3,0,1,24282.0511392521,2012,3,114181033110,252,4,36482,26085,1
1,1730.78663443868,11,4,1,3,1,1,25864.4718976571,2012,3,114181033123,252,1,36482,26085,1
1,1730.78663443868,11,4,2,2,0,1,26016.3792450114,2012,3,114181033136,252,1,36482,26085,1
1,1730.78663443868,11,3,1,2,0,2,34871.2313921033,2012,3,114181033162,252,1,36482,26085,1
1,1730.78663443868,11,4,1,3,0,2,30018.2516345607,2012,1,114181033174,252,1,36482,26085,1
1,1730.78663443868,11,3,0,3,0,2,31392.7928439239,2012,1,114181033187,252,1,36482,26085,1
1,1730.78663443868,11,7,2,5,0,1,65701.4935643129,2012,3,114181033200,252,2,36482,26085,0
1,1730.78663443868,11,6,3,3,0,1,26339.3393730631,2012,3,114181033213,252,1,36482,26085,1
1,1730.78663443868,11,1,0,1,0,1,49737.9035152836,2012,3,114181033226,252,1,36482,26085,0
1,1730.78663443868,11,5,3,2,0,1,23282.9107669392,2012,3,114181033238,252,1,36482,26085,1
1,1730.78663443868,11,3,1,2,0,1,25110.0323127506,2012,3,114181033251,252,1,36482,26085,1
1,1730.78663443868,11,4,2,2,0,1,41606.1681274839,2012,3,114181033264,252,1,36482,26085,0
1,1730.78663443868,11,4,2,2,0,1,25320.7513292006,2012,3,114181033290,252,1,36482,26085,1
1,1730.78663443868,11,4,1,3,0,1,40015.4282397046,2012,3,114181033302,252,1,36482,26085,0
1,1730.78663443868,11,8,5,3,0,1,21112.1110484779,2012,3,114181033315,252,1,36482,26085,1
1,1730.78663443868,11,5,3,2,0,1,29403.5594744627,2012,3,114181033328,252,1,36482,26085,1
1,1730.78663443868,11,6,3,3,0,1,24768.6715730624,2012,3,114181033354,252,1,36482,26085,1
1,1730.78663443868,11,12,7,5,0,1,26654.3591418382,2012,3,114181033366,252,1,36482,26085,1
1,1730.78663443868,11,7,3,4,0,1,16838.4764553859,2012,3,114181033379,252,1,36482,26085,1
1,1106.70491591892,11,9,3,6,0,1,163913.468835683,2012,4,115111015007,253,4,36482,26085,0
1,1106.70491591892,11,3,1,2,0,2,136658.265738488,2012,3,115111015012,253,1,36482,26085,0
1,1106.70491591892,11,2,1,1,0,1,85769.0976713144,2012,2,115111015017,253,1,36482,26085,0
1,1106.70491591892,11,5,3,2,0,1,35268.7874743066,2012,2,115111015022,253,1,36482,26085,1
1,1106.70491591892,11,5,2,3,1,1,31405.0970646191,2012,1,115111015033,253,1,36482,26085,1
1,1106.70491591892,11,4,2,2,0,1,191499.900314912,2012,3,115111015038,253,1,36482,26085,0
1,1106.70491591892,11,4,2,2,0,1,47820.9370758328,2012,3,115111015043,253,1,36482,26085,0
1,1106.70491591892,11,4,2,2,0,1,31199.1608507771,2012,3,115111015048,253,1,36482,26085,1
1,1106.70491591892,11,1,0,1,0,1,31767.6379847815,2012,2,115111015054,253,1,36482,26085,1
1,1106.70491591892,11,1,0,1,1,1,54098.5204076307,2012,1,115111015059,253,1,36482,26085,0
1,1106.70491591892,11,5,2,3,0,1,73700.1819297476,2012,3,115111015064,253,1,36482,26085,0
1,1106.70491591892,11,6,2,4,0,1,21201.0920654216,2012,2,115111015069,253,1,36482,26085,1
1,1106.70491591892,11,4,2,2,0,1,58171.2857021046,2012,3,115111015074,253,1,36482,26085,0
1,1106.70491591892,11,7,5,2,0,1,32276.009616884,2012,3,115111015085,253,1,36482,26085,1
1,1106.70491591892,11,5,3,2,0,1,40703.6018033819,2012,3,115111015090,253,1,36482,26085,0
1,1106.70491591892,11,1,0,1,0,1,56502.9867220652,2012,3,115111015095,253,1,36482,26085,0
1,1106.70491591892,11,3,1,2,0,2,26498.370714892,2012,3,115111015100,253,1,36482,26085,1
1,1106.70491591892,11,7,5,2,0,1,30881.3340281781,2012,3,115111015111,253,1,36482,26085,1
1,1106.70491591892,11,5,2,3,0,1,30524.5909610924,2012,3,115111015116,253,2,36482,26085,1
1,1106.70491591892,11,2,0,2,0,1,50059.1125336252,2012,3,115111015121,253,1,36482,26085,0
1,1106.70491591892,11,4,1,3,0,1,40842.6297927921,2012,3,115111015126,253,1,36482,26085,0
1,1106.70491591892,11,4,3,1,0,2,40038.2547253062,2012,3,115111015132,253,1,36482,26085,0
1,1106.70491591892,11,3,1,2,0,1,29750.8258696126,2012,3,115111015137,253,1,36482,26085,1
1,1106.70491591892,11,4,2,2,1,1,30827.628294302,2012,2,115111015142,253,1,36482,26085,1
1,1106.70491591892,11,5,3,2,0,1,24629.2033979144,2012,3,115111015147,253,1,36482,26085,1
1,1106.70491591892,11,2,1,1,0,2,26868.5580502294,2012,1,115111015152,253,1,36482,26085,1
2,322.72043936182,11,4,2,2,0,2,59372.8572536543,2012,1,116023304001,254,2,36482,26085,0
2,322.72043936182,11,4,2,2,0,1,206127.392403695,2012,3,116023304003,254,4,36482,26085,0
2,322.72043936182,11,3,1,2,0,1,224307.372874306,2012,3,116023304005,254,2,36482,26085,0
2,322.72043936182,11,4,2,2,0,1,82005.7638934931,2012,3,116023304007,254,2,36482,26085,0
2,322.72043936182,11,4,2,2,0,1,80779.8108163866,2012,3,116023304009,254,2,36482,26085,0
2,322.72043936182,11,3,1,2,0,1,60385.8239519367,2012,4,116023304011,254,2,36482,26085,0
2,322.72043936182,11,6,1,5,0,1,38170.3757291957,2012,3,116023304013,254,1,36482,26085,0
2,322.72043936182,11,3,0,3,1,2,122119.297528777,2012,1,116023304017,254,2,36482,26085,0
2,322.72043936182,11,4,1,3,0,2,96451.8825243339,2012,4,116023304019,254,4,36482,26085,0
2,322.72043936182,11,1,0,1,0,2,190882.068020908,2012,4,116023304021,254,4,36482,26085,0
2,322.72043936182,11,3,1,2,0,1,224934.571504971,2012,5,116023304023,254,4,36482,26085,0
2,322.72043936182,11,4,3,1,0,2,155643.082940068,2012,3,116023304027,254,2,36482,26085,0
2,322.72043936182,11,4,2,2,0,2,76145.61439838,2012,4,116023304029,254,4,36482,26085,0
2,322.72043936182,11,8,3,5,0,1,49257.591561306,2012,4,116023304031,254,4,36482,26085,0
2,322.72043936182,11,1,0,1,0,2,97115.0004737928,2012,4,116023304033,254,4,36482,26085,0
2,322.72043936182,11,4,3,1,1,2,21501.5013545309,2012,2,116023304035,254,NA,36482,26085,1
2,322.72043936182,11,4,2,2,0,1,20531.8172423183,2012,4,116023304037,254,4,36482,26085,1
2,322.72043936182,11,2,0,2,0,1,67525.8899774677,2012,4,116023304039,254,4,36482,26085,0
2,322.72043936182,11,3,2,1,0,2,50871.8907438156,2012,4,116023304041,254,4,36482,26085,0
2,322.72043936182,11,2,0,2,0,1,146205.609377656,2012,5,116023304043,254,4,36482,26085,0
2,322.72043936182,11,2,1,1,0,2,104215.561753776,2012,2,116023304047,254,1,36482,26085,0
2,322.72043936182,11,4,2,2,0,1,48349.6585273123,2012,5,116023304049,254,4,36482,26085,0
2,322.72043936182,11,2,1,1,0,2,102641.662482119,2012,4,116023304051,254,4,36482,26085,0
2,322.72043936182,11,1,0,1,0,2,85560.8508958879,2012,4,116023304053,254,4,36482,26085,0
2,322.72043936182,11,1,0,1,0,1,363623.483609374,2012,5,116023304058,254,4,36482,26085,0
2,322.72043936182,11,1,0,1,0,1,96962.7141706141,2012,5,116023304060,254,4,36482,26085,0
2,467.275544524717,11,1,0,1,1,2,94345.7958922646,2012,1,116093301002,255,NA,36482,26085,0
2,467.275544524717,11,3,1,2,0,1,133329.779677944,2012,3,116093301007,255,4,36482,26085,0
2,467.275544524717,11,2,0,2,0,1,101024.660854264,2012,3,116093301009,255,2,36482,26085,0
2,467.275544524717,11,3,1,2,0,1,99786.8728965032,2012,3,116093301012,255,2,36482,26085,0
2,467.275544524717,11,1,0,1,0,1,255860.712015189,2012,4,116093301014,255,2,36482,26085,0
2,467.275544524717,11,1,0,1,0,1,70890.3101254068,2012,2,116093301017,255,2,36482,26085,0
2,467.275544524717,11,5,3,2,0,2,138264.102242904,2012,4,116093301019,255,4,36482,26085,0
2,467.275544524717,11,3,0,3,1,1,100933.069574564,2012,2,116093301022,255,2,36482,26085,0
2,467.275544524717,11,5,3,2,0,1,75756.1893453045,2012,3,116093301024,255,2,36482,26085,0
2,467.275544524717,11,3,0,3,0,1,108420.590716883,2012,NA,116093301027,255,2,36482,26085,0
2,467.275544524717,11,1,0,1,0,1,147455.650753155,2012,3,116093301029,255,4,36482,26085,0
2,467.275544524717,11,1,0,1,0,1,125545.603423652,2012,3,116093301032,255,4,36482,26085,0
2,467.275544524717,11,5,3,2,0,1,49546.5934119654,2012,3,116093301034,255,2,36482,26085,0
2,467.275544524717,11,4,2,2,0,1,35897.6727180596,2012,3,116093301037,255,2,36482,26085,1
2,467.275544524717,11,5,1,4,0,1,55796.9123111406,2012,3,116093301039,255,1,36482,26085,0
2,467.275544524717,11,9,6,3,0,1,69154.2831150232,2012,1,116093301044,255,2,36482,26085,0
2,467.275544524717,11,7,3,4,0,1,50978.457436381,2012,3,116093301047,255,2,36482,26085,0
2,467.275544524717,11,2,0,2,0,1,156623.279705687,2012,3,116093301049,255,4,36482,26085,0
2,467.275544524717,11,6,3,3,0,2,52615.1845673936,2012,3,116093301052,255,2,36482,26085,0
2,467.275544524717,11,2,0,2,1,2,88870.8654270024,2012,3,116093301054,255,4,36482,26085,0
2,467.275544524717,11,6,4,2,0,2,53737.9290327877,2012,2,116093301057,255,2,36482,26085,0
2,467.275544524717,11,5,2,3,0,2,74702.6855220884,2012,3,116093301059,255,1,36482,26085,0
2,467.275544524717,11,1,0,1,1,1,68358.2363922166,2012,2,116093301062,255,2,36482,26085,0
2,467.275544524717,11,1,0,1,0,1,327463.28753369,2012,3,116093301064,255,2,36482,26085,0
2,467.275544524717,11,1,0,1,0,2,88009.7197687846,2012,3,116093301072,255,2,36482,26085,0
2,433.410240454334,11,2,1,1,0,2,66129.3051837959,2012,2,117033307002,256,1,36482,26085,0
2,433.410240454334,11,6,2,4,1,2,56649.1241987342,2012,2,117033307014,256,1,36482,26085,0
2,433.410240454334,11,5,3,2,0,1,38480.2903741531,2012,1,117033307022,256,1,36482,26085,0
2,433.410240454334,11,1,0,1,0,2,328147.091190856,2012,3,117033307029,256,2,36482,26085,0
2,433.410240454334,11,1,0,1,0,1,181240.834244643,2012,3,117033307037,256,2,36482,26085,0
2,433.410240454334,11,5,3,2,0,1,74638.6810035677,2012,3,117033307045,256,1,36482,26085,0
2,433.410240454334,11,8,3,5,0,1,68712.0460228666,2012,3,117033307053,256,1,36482,26085,0
2,433.410240454334,11,2,0,2,0,1,86727.3295308913,2012,3,117033307061,256,2,36482,26085,0
2,433.410240454334,11,3,1,2,0,1,85059.8378838363,2012,3,117033307068,256,1,36482,26085,0
2,433.410240454334,11,4,2,2,0,1,45251.9448084954,2012,1,117033307076,256,2,36482,26085,0
2,433.410240454334,11,1,0,1,0,1,85778.0330341671,2012,4,117033307084,256,1,36482,26085,0
2,433.410240454334,11,3,0,3,0,1,83780.0169551369,2012,3,117033307092,256,1,36482,26085,0
2,433.410240454334,11,6,4,2,0,1,59487.4671277878,2012,2,117033307099,256,1,36482,26085,0
2,433.410240454334,11,7,4,3,1,1,200531.189554593,2012,5,117033307107,256,4,36482,26085,0
2,433.410240454334,11,2,0,2,0,1,126607.389584883,2012,1,117033307115,256,2,36482,26085,0
2,433.410240454334,11,5,4,1,0,2,50930.4765576007,2012,3,117033307123,256,1,36482,26085,0
2,433.410240454334,11,6,4,2,0,1,59907.553712287,2012,3,117033307146,256,1,36482,26085,0
2,433.410240454334,11,6,4,2,0,2,62836.0208453667,2012,3,117033307162,256,1,36482,26085,0
2,433.410240454334,11,5,3,2,0,1,41037.2901867224,2012,3,117033307169,256,1,36482,26085,0
2,433.410240454334,11,4,2,2,0,1,74389.5798499537,2012,3,117033307177,256,2,36482,26085,0
2,433.410240454334,11,6,2,4,0,2,47444.1772725098,2012,2,117033307185,256,1,36482,26085,0
2,433.410240454334,11,1,0,1,0,1,70655.7943536137,2012,NA,117033307193,256,NA,36482,26085,0
2,433.410240454334,11,6,4,2,0,1,69954.880740882,2012,3,117033307200,256,4,36482,26085,0
2,433.410240454334,11,8,4,4,0,1,59544.9117486684,2012,3,117033307208,256,4,36482,26085,0
2,433.410240454334,11,2,0,2,0,1,71844.7881324222,2012,2,117033307216,256,1,36482,26085,0
2,433.410240454334,11,5,2,3,2,1,52028.494676907,2012,1,117033307231,256,1,36482,26085,0
1,1369.36649891012,11,1,0,1,0,2,175477.138585688,2012,1,117071042006,257,1,36482,26085,0
1,1369.36649891012,11,5,3,2,0,1,21520.0100795947,2012,1,117071042014,257,1,36482,26085,1
1,1369.36649891012,11,5,3,2,0,1,51842.0643506653,2012,2,117071042022,257,1,36482,26085,0
1,1369.36649891012,11,1,0,1,0,2,89708.9222532344,2012,1,117071042029,257,1,36482,26085,0
1,1369.36649891012,11,5,3,2,0,1,38444.4035564294,2012,3,117071042037,257,1,36482,26085,0
1,1369.36649891012,11,2,1,1,0,1,52690.9973960155,2012,2,117071042045,257,1,36482,26085,0
1,1369.36649891012,11,3,0,3,0,2,43801.8886217582,2012,1,117071042053,257,1,36482,26085,0
1,1369.36649891012,11,5,2,3,0,2,30457.0188891604,2012,1,117071042061,257,1,36482,26085,1
1,1369.36649891012,11,1,0,1,1,2,61204.5288422805,2012,1,117071042068,257,1,36482,26085,0
1,1369.36649891012,11,5,3,2,0,1,27095.3921657849,2012,2,117071042076,257,1,36482,26085,1
1,1369.36649891012,11,6,4,2,0,1,25661.5808894733,2012,1,117071042084,257,1,36482,26085,1
1,1369.36649891012,11,6,3,3,2,1,19381.314377169,2012,2,117071042092,257,1,36482,26085,1
1,1369.36649891012,11,4,1,3,1,2,32383.2014710105,2012,1,117071042099,257,1,36482,26085,1
1,1369.36649891012,11,4,0,4,0,1,39330.1041561847,2012,2,117071042107,257,1,36482,26085,0
1,1369.36649891012,11,4,1,3,0,1,40312.1360261124,2012,2,117071042115,257,1,36482,26085,0
1,1369.36649891012,11,3,1,2,0,1,40153.7030614359,2012,3,117071042123,257,1,36482,26085,0
1,1369.36649891012,11,4,3,1,0,2,27776.6487998106,2012,2,117071042130,257,1,36482,26085,1
1,1369.36649891012,11,3,2,1,1,2,39262.7135962742,2012,1,117071042138,257,1,36482,26085,0
1,1369.36649891012,11,4,2,2,1,2,19411.4441898275,2012,1,117071042146,257,1,36482,26085,1
1,1369.36649891012,11,8,5,3,0,1,30589.1469623611,2012,3,117071042154,257,1,36482,26085,1
1,1369.36649891012,11,6,4,2,0,1,61550.712194933,2012,2,117071042162,257,1,36482,26085,0
1,1369.36649891012,11,1,0,1,0,2,49152.6274091974,2012,1,117071042169,257,1,36482,26085,0
1,1369.36649891012,11,4,2,2,0,1,34283.6072429028,2012,2,117071042177,257,1,36482,26085,1
1,1369.36649891012,11,1,0,1,0,2,45203.219419847,2012,1,117071042185,257,1,36482,26085,0
1,1369.36649891012,11,8,4,4,0,2,12427.4679501169,2012,3,117071042193,257,1,36482,26085,1
1,1369.36649891012,11,7,3,4,0,1,31035.5243633089,2012,2,117071042200,257,1,36482,26085,1
1,917.36335482124,12,42,27,15,1,1,26128.0089026505,2012,1,121093013001,259,1,36482,26085,1
1,917.36335482124,12,5,2,3,0,1,47018.1101781076,2012,3,121093013004,259,1,36482,26085,0
1,917.36335482124,12,4,1,3,0,1,50899.330212351,2012,2,121093013008,259,1,36482,26085,0
1,917.36335482124,12,1,0,1,1,1,44176.2785199101,2012,1,121093013015,259,1,36482,26085,0
1,917.36335482124,12,3,0,3,2,1,47783.3575145593,2012,1,121093013018,259,1,36482,26085,0
1,917.36335482124,12,8,5,3,0,1,32507.4128371205,2012,1,121093013021,259,2,36482,26085,1
1,917.36335482124,12,3,1,2,0,1,108937.86401928,2012,4,121093013025,259,2,36482,26085,0
1,917.36335482124,12,2,0,2,0,2,54841.5032748041,2012,1,121093013028,259,1,36482,26085,0
1,917.36335482124,12,6,4,2,0,1,26961.4313955755,2012,3,121093013031,259,1,36482,26085,1
1,917.36335482124,12,3,2,1,0,2,55913.272077637,2012,3,121093013035,259,1,36482,26085,0
1,917.36335482124,12,3,1,2,0,2,53963.9463576746,2012,2,121093013038,259,2,36482,26085,0
1,917.36335482124,12,2,0,2,1,1,22388.327976224,2012,3,121093013041,259,NA,36482,26085,1
1,917.36335482124,12,1,0,1,0,1,245223.000846522,2012,3,121093013048,259,2,36482,26085,0
1,917.36335482124,12,2,0,2,1,1,46745.6324536894,2012,1,121093013052,259,1,36482,26085,0
1,917.36335482124,12,2,0,2,0,2,102537.337526174,2012,3,121093013055,259,2,36482,26085,0
1,917.36335482124,12,4,2,2,0,1,59681.6397809341,2012,3,121093013058,259,1,36482,26085,0
1,917.36335482124,12,3,1,2,0,2,207103.023857098,2012,4,121093013065,259,4,36482,26085,0
1,917.36335482124,12,3,2,1,0,2,67409.7933345826,2012,3,121093013068,259,1,36482,26085,0
1,917.36335482124,12,3,1,2,0,1,86750.9011514929,2012,3,121093013072,259,1,36482,26085,0
1,917.36335482124,12,3,1,2,0,1,77759.1746353484,2012,3,121093013075,259,1,36482,26085,0
1,917.36335482124,12,2,0,2,0,1,71257.624082919,2012,3,121093013079,259,1,36482,26085,0
1,917.36335482124,12,1,0,1,0,1,82512.1559516099,2012,3,121093013082,259,2,36482,26085,0
1,917.36335482124,12,2,0,2,0,1,78961.53868057,2012,2,121093013085,259,1,36482,26085,0
1,917.36335482124,12,3,1,2,0,1,53875.0504523758,2012,2,121093013089,259,1,36482,26085,0
1,917.36335482124,12,37,18,19,0,1,31907.6649094753,2012,1,121093013092,259,1,36482,26085,1
1,917.36335482124,12,10,4,6,0,1,33105.3814470396,2012,1,121093013099,259,1,36482,26085,1
1,1950.067395859,12,1,0,1,1,1,138024.268325027,2012,2,122011052005,260,2,36482,26085,0
1,1950.067395859,12,5,2,3,0,1,52013.9288392746,2012,3,122011052014,260,1,36482,26085,0
1,1950.067395859,12,6,4,2,0,2,24937.9405506988,2012,1,122011052023,260,1,36482,26085,1
1,1950.067395859,12,3,1,2,0,1,43795.9684983989,2012,1,122011052032,260,NA,36482,26085,0
1,1950.067395859,12,3,1,2,0,2,42383.4022141751,2012,1,122011052050,260,1,36482,26085,0
1,1950.067395859,12,2,0,2,0,1,57907.8518972197,2012,1,122011052059,260,1,36482,26085,0
1,1950.067395859,12,2,0,2,0,1,50047.6490906177,2012,3,122011052068,260,1,36482,26085,0
1,1950.067395859,12,1,0,1,0,1,92606.0283952279,2012,3,122011052077,260,1,36482,26085,0
1,1950.067395859,12,4,2,2,0,1,37574.0840845161,2012,3,122011052095,260,1,36482,26085,0
1,1950.067395859,12,1,0,1,0,2,104941.731293149,2012,3,122011052104,260,1,36482,26085,0
1,1950.067395859,12,6,4,2,0,1,28958.7265906617,2012,3,122011052113,260,1,36482,26085,1
1,1950.067395859,12,1,0,1,0,2,93042.8582988653,2012,1,122011052122,260,1,36482,26085,0
1,1950.067395859,12,1,0,1,0,2,82770.1160534961,2012,1,122011052131,260,1,36482,26085,0
1,1950.067395859,12,4,2,2,0,1,35242.9857232157,2012,3,122011052140,260,1,36482,26085,1
1,1950.067395859,12,4,2,2,0,1,36477.3915094207,2012,3,122011052149,260,1,36482,26085,1
1,1950.067395859,12,5,0,5,0,1,27697.4809903813,2012,1,122011052158,260,1,36482,26085,1
1,1950.067395859,12,4,2,2,0,1,33746.29992901,2012,1,122011052167,260,1,36482,26085,1
1,1950.067395859,12,6,4,2,0,2,31170.7168183306,2012,3,122011052185,260,1,36482,26085,1
1,1950.067395859,12,1,0,1,0,2,97751.6515367455,2012,3,122011052194,260,1,36482,26085,0
1,1950.067395859,12,3,2,1,0,2,50108.6299387967,2012,3,122011052203,260,1,36482,26085,0
1,1950.067395859,12,4,3,1,0,2,42831.5605051084,2012,3,122011052212,260,1,36482,26085,0
1,1950.067395859,12,2,0,2,0,1,52808.9539779368,2012,3,122011052230,260,1,36482,26085,0
1,1950.067395859,12,7,5,2,0,1,26827.7798949787,2012,3,122011052239,260,1,36482,26085,1
1,1950.067395859,12,1,0,1,0,2,97484.5478776757,2012,3,122011052248,260,1,36482,26085,0
1,1950.067395859,12,2,0,2,0,1,46708.4540953506,2012,3,122011052257,260,1,36482,26085,0
1,1950.067395859,12,2,1,1,0,2,51129.2820392652,2012,3,122011052266,260,1,36482,26085,0
1,2010.86415310673,12,6,4,2,0,1,51183.4435638513,2012,3,122101014003,261,1,36482,26085,0
1,2010.86415310673,12,4,2,2,0,1,76159.8789482153,2012,3,122101014004,261,1,36482,26085,0
1,2010.86415310673,12,8,4,4,0,1,57760.7539324743,2012,3,122101014008,261,1,36482,26085,0
1,2010.86415310673,12,4,1,3,0,1,67053.9457259053,2012,3,122101014017,261,1,36482,26085,0
1,2010.86415310673,12,4,2,2,0,1,53901.5802537873,2012,3,122101014043,261,1,36482,26085,0
1,2010.86415310673,12,6,4,2,0,1,61740.4414611717,2012,3,122101014052,261,1,36482,26085,0
1,2010.86415310673,12,6,3,3,0,1,83819.8667606172,2012,3,122101014061,261,1,36482,26085,0
1,2010.86415310673,12,4,2,2,0,1,58680.4469822495,2012,3,122101014078,261,2,36482,26085,0
1,2010.86415310673,12,2,1,1,0,2,97992.8684167392,2012,1,122101014087,261,1,36482,26085,0
1,2010.86415310673,12,3,1,2,0,1,72874.3233751472,2012,3,122101014096,261,1,36482,26085,0
1,2010.86415310673,12,4,2,2,0,1,89152.1048819514,2012,3,122101014105,261,2,36482,26085,0
1,2010.86415310673,12,5,3,2,0,1,47021.5622473771,2012,3,122101014123,261,1,36482,26085,0
1,2010.86415310673,12,9,7,2,1,2,46492.0427768095,2012,1,122101014131,261,1,36482,26085,0
1,2010.86415310673,12,4,2,2,0,1,52710.1156283573,2012,3,122101014140,261,1,36482,26085,0
1,2010.86415310673,12,2,0,2,0,1,74332.3394745741,2012,2,122101014149,261,1,36482,26085,0
1,2010.86415310673,12,5,2,3,0,1,78299.3284467038,2012,3,122101014167,261,1,36482,26085,0
1,2010.86415310673,12,3,1,2,0,1,73250.5726509713,2012,4,122101014176,261,1,36482,26085,0
1,2010.86415310673,12,5,3,2,0,1,81517.6053045201,2012,3,122101014184,261,1,36482,26085,0
1,2010.86415310673,12,6,3,3,0,1,49145.1656180681,2012,4,122101014193,261,1,36482,26085,0
1,2010.86415310673,12,5,3,2,0,1,59505.4526833465,2012,2,122101014211,261,1,36482,26085,0
1,2010.86415310673,12,2,0,2,0,1,86314.356628692,2012,2,122101014220,261,1,36482,26085,0
